frame,has_traffic_light,has_pedestrian,has_vehicle,px_traffic_light,px_pedestrian,px_vehicle
045870,False,False,True,21,0,187
045880,False,False,True,13,0,122
045890,False,False,True,19,0,191
045900,False,False,True,35,0,344
045910,True,False,True,90,0,628
045920,True,False,True,230,0,1072
045930,True,False,True,2040,0,932
045940,False,False,True,38,0,1181
045950,True,False,False,50,0,37
045960,True,True,True,132,91,1504
045970,False,True,True,16,97,2990
045980,False,True,True,25,159,10958
045990,False,True,True,26,201,13065
046000,False,True,True,38,141,15147
046010,False,True,True,36,321,19569
046020,True,True,True,41,397,16008
046030,True,True,True,45,329,14721
046040,True,True,True,59,652,6333
046050,True,False,True,120,3,3197
046060,True,False,True,285,3,2224
046070,True,False,True,1548,5,2035
046080,True,False,True,103,5,2288
046090,True,False,True,159,5,5246
046100,True,False,True,68,7,126
046110,False,False,True,4,8,350
046120,False,False,True,7,11,3997
046130,False,False,True,6,14,47
046140,False,False,False,11,25,5
046150,False,False,False,24,35,0
046160,True,True,False,47,64,10
046170,True,False,True,91,39,40
046180,True,True,False,216,157,39
046190,True,True,True,605,592,848
046200,True,True,True,2450,237,768
046210,True,True,True,78,375,221
046220,True,True,True,76,407,196
046230,True,True,True,85,668,102
046240,True,True,True,85,599,73
046250,True,True,True,112,1449,109
046260,True,True,True,132,3654,71
046270,True,False,True,181,23,281
046280,True,False,True,284,2,1566
046290,True,True,True,73,402,9770
046300,True,True,False,116,291,30
046310,True,False,False,409,4,6
046320,True,False,True,413,0,899
046330,True,False,True,417,0,1037
046340,True,False,True,417,0,1017
046350,True,False,True,417,5,1742
046360,True,False,True,417,0,1462
046370,True,False,True,415,0,1704
046380,True,True,True,417,2275,2019
046390,True,True,True,417,1942,4567
046400,True,True,True,417,1278,5766
046410,True,True,True,417,976,2266
046420,True,True,True,417,712,13524
046430,True,True,True,417,582,10265
046440,True,True,True,417,450,626
046450,True,True,True,417,377,1277
046460,True,True,True,417,313,4050
046470,True,True,True,417,278,4539
046480,True,True,True,417,236,210
046490,True,True,True,417,190,210
046500,True,False,True,417,0,210
046510,True,False,True,417,0,211
046520,True,False,True,417,0,211
046530,True,False,True,417,0,210
046540,True,False,True,417,0,223
046550,True,False,True,417,0,211
046560,True,False,True,417,2,210
046570,True,True,True,417,1099,210
046580,True,True,True,417,787,211
046590,True,True,True,417,593,210
046600,True,True,True,417,457,210
046610,True,True,True,763,927,162
046620,True,True,False,68,433,0
046630,True,True,False,138,292,11
046640,False,False,False,0,6,0
046650,False,True,True,33,162,3191
046660,True,True,True,48,505,4023
046670,True,False,True,66,16,14512
046680,True,False,True,125,33,14349
046690,True,False,True,345,0,13119
046700,True,False,True,2137,0,229
046710,True,False,False,86,0,0
046720,True,False,False,180,0,0
046730,False,False,False,0,0,0
046740,False,False,True,0,3,2040
046750,False,False,True,4,1,11690
046760,False,False,True,5,3,176
046770,False,False,True,10,0,235
046780,False,False,True,11,5,648
046790,False,False,True,9,13,7112
046800,False,False,True,2,12,146
046810,False,False,True,4,27,280
046820,False,True,True,0,70,135
046830,False,True,True,0,131,126
046840,False,True,True,0,210,206
046850,False,True,False,0,480,0
046860,False,True,False,0,599,0
046870,False,False,False,0,0,0
046880,False,False,False,0,0,0
046890,False,False,False,0,0,0
046900,False,False,True,34,0,61
046910,True,False,True,52,0,56
046920,True,False,True,134,0,105
046930,True,False,True,305,0,592
046940,True,False,True,324,0,551
046950,True,False,True,324,0,443
046960,True,False,True,324,0,189
046970,True,False,True,324,0,105
046980,True,False,True,324,0,61
046990,True,False,True,324,0,49
047000,True,False,True,324,0,43
047010,True,False,False,324,0,21
047020,True,False,False,324,0,11
047030,True,False,False,324,0,8
047040,True,False,False,324,0,7
047050,True,False,False,324,0,7
047060,True,False,False,324,0,5
047070,True,False,False,324,0,4
047080,True,False,False,324,0,4
047090,True,False,False,324,0,5
047100,True,False,False,324,0,6
047110,True,False,False,324,0,0
047120,True,False,False,324,0,0
047130,True,False,False,324,0,0
047140,True,False,False,324,0,0
047150,True,False,False,324,0,0
047160,True,False,False,324,0,16
047170,True,False,True,324,0,824
047180,True,False,True,324,0,1127
047190,True,False,True,324,0,993
047200,True,False,True,324,0,489
047210,True,False,True,426,0,178
047220,True,False,True,1092,0,117
047230,False,False,True,22,0,67
047240,False,False,True,37,0,44
047250,True,False,False,129,4,19
047260,False,False,True,26,6,82
047270,False,False,True,37,6,263
047280,True,False,True,45,9,925
047290,True,False,True,113,4,247
047300,True,False,True,234,13,907
047310,True,False,True,402,14,12100
047320,True,False,True,402,17,181
047330,True,False,True,402,18,703
047340,True,False,False,402,18,0
047350,True,False,False,402,20,0
047360,True,False,False,398,17,0
047370,True,False,False,3312,24,0
047380,True,False,False,122,31,0
047390,True,True,False,228,49,0
047400,True,False,True,285,0,106
047410,False,False,True,9,0,120
047420,False,False,True,13,10,215
047430,False,False,True,16,9,546
047440,False,False,True,21,0,4696
047450,True,False,True,57,19,549
047460,True,False,True,78,35,1565
047470,True,False,True,95,32,2515
047480,True,False,True,131,36,6589
047490,True,False,True,142,39,11035
047500,True,False,True,142,28,11035
047510,True,False,True,142,29,11036
047520,True,False,True,142,28,11001
047530,True,False,True,142,27,10882
047540,True,False,True,142,16,11507
047550,True,False,True,142,21,11701
047560,True,False,True,142,17,11565
047570,True,False,True,142,16,12271
047580,True,False,True,142,3,11445
047590,True,False,True,142,7,11791
047600,True,False,True,142,10,17881
047610,True,False,True,142,14,10627
047620,True,False,True,142,12,10627
047630,True,False,True,142,12,10627
047640,True,False,True,142,10,10627
047650,True,False,True,142,11,10627
047660,True,False,True,142,8,10555
047670,True,False,True,142,7,5515
047680,True,False,True,184,10,2580
047690,True,False,True,378,14,2027
047700,True,False,True,1189,13,2141
047710,False,False,True,13,12,2536
047720,False,False,True,28,14,2662
047730,True,False,True,106,17,137
047740,False,False,True,13,13,503
047750,False,False,True,18,20,11624
047760,True,True,False,53,55,0
047770,True,False,False,169,0,0
047780,True,False,False,352,0,0
047790,True,False,False,348,0,0
047800,True,False,False,348,0,0
047810,True,False,False,348,0,0
047820,True,False,False,348,0,0
047830,True,False,False,348,0,0
047840,True,False,False,348,0,0
047850,True,False,False,348,0,0
047860,True,False,False,348,0,0
047870,True,False,False,348,0,0
047880,True,False,False,348,0,0
047890,True,False,False,348,0,0
047900,True,False,False,348,0,0
047910,True,False,False,348,0,0
047920,True,False,False,348,0,0
047930,True,False,False,348,0,0
047940,True,False,False,348,0,0
047950,True,False,False,348,0,0
047960,True,False,False,348,0,0
047970,True,False,False,784,0,0
047980,True,False,False,73,0,0
047990,True,False,False,173,0,0
048000,False,False,False,0,0,0
048010,False,False,False,32,18,1
048020,True,True,False,53,41,1
048030,True,True,False,89,44,4
048040,True,True,False,305,98,1
048050,True,True,False,311,103,1
048060,True,True,False,310,105,6
048070,True,True,False,310,107,6
048080,True,True,False,310,116,14
048090,True,True,False,310,106,29
048100,True,True,False,310,120,7
048110,True,True,False,310,98,2
048120,True,True,False,623,98,4
048130,False,True,False,16,46,13
048140,False,True,False,34,60,17
048150,True,True,False,42,127,38
048160,False,True,True,15,102,1323
048170,False,True,True,24,366,8737
048180,True,True,True,44,1667,70
048190,True,True,True,92,515,104
048200,True,False,True,350,6,145
048210,False,False,True,22,7,177
048220,False,False,True,23,6,211
048230,True,False,True,48,4,336
048240,True,False,True,287,11,889
048250,False,False,True,9,21,6531
048260,False,False,True,16,29,771
048270,False,True,True,13,54,51
048280,False,True,True,24,191,84
048290,False,True,True,33,54,145
048300,True,True,True,65,112,366
048310,True,True,True,83,137,519
048320,True,True,True,87,175,404
048330,True,True,True,87,195,404
048340,True,True,True,86,240,404
048350,True,True,True,86,280,404
048360,True,True,True,85,355,405
048370,True,True,True,73,252,406
048380,True,True,True,73,593,405
048390,True,True,True,73,785,406
048400,True,False,True,73,3,408
048410,True,False,True,73,0,407
048420,True,False,True,73,1,409
048430,True,False,True,73,1,404
048440,True,False,True,73,3,459
048450,True,False,True,73,1,825
048460,True,False,True,73,1,748
048470,True,False,True,73,4,737
048480,True,False,True,73,0,667
048490,True,False,True,70,0,682
048500,True,False,True,70,0,1333
048510,True,False,True,70,0,3891
048520,True,False,True,70,0,426
048530,True,False,True,70,0,436
048540,True,False,True,70,0,781
048550,True,False,True,70,0,700
048560,True,False,True,70,4,479
048570,True,False,True,69,2,425
048580,True,False,True,107,0,446
048590,True,False,True,175,0,446
048600,True,False,True,410,6,472
048610,True,False,True,2303,0,556
048620,False,False,True,29,6,546
048630,True,False,True,40,7,578
048640,True,False,True,68,1,695
048650,False,False,True,38,31,264
048660,True,False,True,53,23,87
048670,True,False,False,96,32,11
048680,True,True,True,222,54,83
048690,True,True,True,377,73,59
048700,True,True,False,374,73,18
048710,True,True,False,374,61,19
048720,True,True,False,374,72,22
048730,True,True,False,374,92,10
048740,True,True,False,374,95,3
048750,True,True,False,374,109,5
048760,True,True,False,374,128,5
048770,True,True,False,374,146,3
048780,True,True,False,374,170,7
048790,True,True,False,374,192,3
048800,True,True,False,374,229,9
048810,True,True,False,374,262,4
048820,True,True,False,374,306,27
048830,True,True,False,374,366,3
048840,True,True,False,374,505,3
048850,True,True,False,374,568,3
048860,True,True,False,374,637,3
048870,True,True,False,374,86,3
048880,True,True,True,374,61,646
048890,True,True,True,374,62,1197
048900,True,True,True,374,41,1089
048910,True,True,True,374,89,1888
048920,True,True,True,374,50,1519
048930,True,False,True,374,25,1402
048940,True,True,True,374,97,1426
048950,True,True,True,374,121,690
048960,True,True,True,374,148,429
048970,True,True,True,374,174,378
048980,True,True,True,374,225,362
048990,True,True,True,374,264,328
049000,True,True,True,374,379,318
049010,True,True,True,374,491,240
049020,True,False,True,407,5,98
049030,True,False,True,1233,5,82
049040,False,False,True,26,0,75
049050,False,False,True,34,0,117
049060,True,False,True,129,0,171
049070,False,False,True,23,0,317
049080,True,False,True,43,0,653
049090,True,False,True,52,0,1668
049100,True,False,True,48,0,13050
049110,True,False,True,80,0,2513
049120,True,False,True,122,0,6637
049130,True,False,True,122,0,6690
049140,True,False,True,122,0,6396
049150,True,False,True,122,0,6396
049160,True,False,True,122,0,6396
049170,True,False,True,122,0,6403
049180,True,False,True,122,0,6715
049190,True,False,True,122,0,6814
049200,True,False,True,122,0,6909
049210,True,False,True,122,0,6917
049220,True,False,True,122,0,7870
049230,True,False,True,110,0,19358
049240,True,False,True,122,0,6192
049250,True,False,True,122,0,6143
049260,True,False,True,122,0,6165
049270,True,False,True,122,0,6162
049280,True,False,True,122,0,6139
049290,True,False,True,122,4,6139
049300,True,False,True,122,7,6139
049310,True,False,True,122,36,6139
049320,True,False,True,122,0,6133
049330,True,False,True,122,37,3506
049340,True,False,True,126,1,1725
049350,True,True,True,260,73,1844
049360,True,False,True,448,0,1552
049370,True,False,True,2168,0,2611
049380,True,False,True,51,0,1745
049390,True,False,True,89,0,911
049400,True,False,True,124,0,1247
049410,False,False,False,0,0,0
049420,False,False,True,0,1,209
049430,False,False,True,0,0,121
049440,False,False,True,0,0,217
049450,False,False,True,0,0,4197
049460,False,False,True,0,2,95
049470,False,True,True,0,185,151
049480,False,False,True,0,0,429
049490,False,False,True,0,0,1220
049500,False,False,True,0,0,100
049510,False,False,True,0,0,107
049520,False,False,True,0,0,122
049530,False,False,True,0,0,187
049540,False,False,True,0,0,415
049550,False,False,True,0,0,45
049560,False,False,True,12,0,210
049570,False,False,True,20,0,166
049580,False,False,True,26,0,195
049590,True,False,True,41,0,256
049600,True,False,True,90,2,763
049610,True,False,True,132,0,2456
049620,True,False,True,164,9,3723
049630,True,False,True,164,14,3745
049640,True,False,True,161,12,3783
049650,True,False,True,161,17,3860
049660,True,False,True,162,13,4025
049670,True,False,True,162,15,4240
049680,True,False,True,162,21,3674
049690,True,False,True,162,27,3680
049700,True,False,True,162,15,3670
049710,True,False,True,163,17,3675
049720,True,False,True,163,21,3674
049730,True,False,True,163,21,3677
049740,True,False,True,163,33,3680
049750,True,True,True,163,47,3679
049760,True,True,True,163,50,3681
049770,True,True,True,163,61,3678
049780,True,True,True,161,64,3685
049790,True,True,True,161,75,3685
049800,True,True,True,161,94,4143
049810,True,True,True,161,51,4843
049820,True,True,True,161,134,4670
049830,True,True,True,160,182,4252
049840,True,True,True,161,241,3861
049850,True,True,True,161,322,3802
049860,True,True,True,161,304,3765
049870,True,True,True,161,643,3752
049880,True,True,True,161,979,4070
049890,True,True,True,161,1701,4516
049900,True,False,True,161,1,4359
049910,True,False,True,161,1,3879
049920,True,False,True,161,3,3797
049930,True,False,True,164,4,2450
049940,True,False,True,231,2,980
049950,True,False,True,692,2,1101
049960,True,False,True,3793,2,984
049970,False,False,True,19,2,1039
049980,False,False,True,37,0,133
049990,True,False,True,194,4,175
050000,False,False,True,32,4,316
050010,True,False,True,59,10,548
050020,True,False,True,168,15,981
050030,True,False,True,1075,26,1070
050040,False,True,True,20,49,564
050050,False,True,True,22,104,566
050060,True,False,True,93,0,820
050070,False,False,True,0,0,1731
050080,False,False,True,0,0,9328
050090,False,False,True,0,0,1029
050100,False,False,True,0,0,11638
050110,False,False,True,0,0,462
050120,False,False,True,0,0,794
050130,False,False,True,0,0,1683
050140,False,False,True,0,0,92
050150,False,False,True,0,2,1077
050160,False,False,True,0,0,460
050170,False,False,True,0,2,407
050180,False,False,True,0,0,333
050190,False,False,True,0,0,330
050200,False,False,True,0,2,322
050210,False,False,True,0,0,298
050220,False,False,True,0,6,262
050230,False,False,True,0,2,248
050240,False,False,True,0,8,254
050250,False,False,True,0,8,283
050260,False,False,True,0,29,297
050270,False,False,True,0,15,399
050280,False,True,True,0,59,413
050290,False,True,True,0,69,585
050300,False,False,True,0,0,1027
050310,False,False,True,0,0,2783
050320,False,False,False,0,0,0
050330,False,True,True,16,160,624
